gamma,f,p_depolarizing,p_readout_error,eavesdropper
0.5998559983698111,0.04410939880219909,0.23617916151118304,0.07155362442686569,True
0.5994424739852057,0.05021568631780956,0.2765206236453994,0.09612441582144947,True
0.6009787791244604,0.018582233665030357,0.20807782949227183,0.04479402196178622,True
0.5990524054204942,0.03645246756222571,0.16205202169690355,0.011347932592244828,True
0.5996732273544232,0.04885853533331509,0.24208677704299256,0.05472766783677854,False
0.600409644784583,0.029640270782887133,0.17637146770364304,0.01722261133337687,True
0.6006725019610598,0.08499486492652895,0.108706373052248,0.05574927797821105,True
0.599535638361479,0.011086310028659934,0.2985356232368253,0.030549734704914823,False
0.5998816333630179,0.06268330949340446,0.19643224897465048,0.06463192534300444,False
0.5998291539132508,0.01037494635595345,0.16440299199023292,0.09314474185947424,True
0.6007164590448854,0.06443985292697199,0.117469036150024,0.07262824631647195,True
0.5992655749489392,0.009785743318806411,0.1311284382327565,0.08463468372020501,True
0.5998585808433048,0.035982012497233144,0.24063493876975503,0.09053586685688413,True
0.6001419743064964,0.06431262338095443,0.18497758453961527,0.06660040480718331,False
0.6009292927973927,0.09015382671885273,0.20299622574233706,0.09743885022467243,False
0.60083911742145,0.07954160974982723,0.17547688172766557,0.07077125836147212,False
0.5993683471796626,0.07985120723079031,0.2643228530267353,0.0219397009431093,False
0.5994743068268085,0.0881518316730775,0.16144066592443607,0.017855122734228686,False
0.5999779407899911,0.07539248351529325,0.24959583627657078,0.09072473330813341,True
0.5990908934889803,0.04610706907252104,0.2311335998620358,0.06311415872613402,False
0.5991814002120999,0.06492093964905965,0.2696931762857748,0.09176201889686232,False
0.6005736160112496,0.017201493125879614,0.28979003545909376,0.07967089341881509,False
0.5993900328797228,0.08480293364694269,0.2050721623256398,0.033298953624012445,False
0.600658315853427,0.07509821463120696,0.1265988093243999,0.08856631904299424,True
0.5994314576450821,0.07660386373091531,0.1671259952979673,0.07610977119108384,True
0.600126122869573,0.07034449339299834,0.18434616136342927,0.04399834543191692,False
0.59909861949123,0.0022741986466421615,0.20242854599339788,0.09659231156731507,True
0.6007112207320808,0.07748474956224252,0.12189032894641354,0.08543199219058446,True
0.6001059310958446,0.04929261515777836,0.1731793986060317,0.04361493734476162,False
0.5997122372461612,0.08726187424385383,0.2100902320818379,0.08306229704615302,True
0.5992933067767161,0.04749451600819377,0.1719893288651481,0.06209981617508518,False
0.5999671229522926,0.02474261720087704,0.29740073752217105,0.03658091432598453,True
0.5994378579501994,0.033426247140641865,0.2864577142969829,0.07443437889707323,False
0.6008206443879718,0.08897305234477854,0.2031281816374684,0.030506697076432374,False
0.5994076271112241,0.03579355625228561,0.16899269562710612,0.019548940244318185,False
0.5995505351527577,0.031875630010214484,0.2940244053680111,0.0842731745252393,False
0.5990815437800165,0.0421658878649058,0.29212607130169654,0.0746191979134688,True
0.600679292734523,0.04137230378562669,0.1021946374336193,0.06761895058978974,False
0.5998105710494651,0.044317836946419394,0.20942761178491548,0.011540783741119137,True
0.6002936735489106,0.07096289104343136,0.18981512670534575,0.09832595064701083,False
0.5994123481585218,0.0016400035607865393,0.2516508676557684,0.08506040954112797,True
0.6001887203792108,0.07726828526120802,0.22919084289411212,0.06732006704771357,False
0.5991252802171936,0.025367298846928125,0.17090834071206634,0.0749051675530726,True
0.60016647855687,0.07155567248307809,0.10354232515451453,0.04072876223909071,False
0.6001220854604438,0.09954540252864652,0.17663003614224257,0.0723953668959182,False
0.5994794183494616,0.0692260174324907,0.12361937381401182,0.023249464014320646,True
0.599145823530746,0.008484675043098692,0.11046207895325326,0.042110571280273776,False
0.6005899607184096,0.08080083184784133,0.14096159324291097,0.09021640342221444,True
0.5992000129501716,0.005267996143761337,0.23134772363271927,0.030705107650011512,False
0.6001304567973431,0.04419472050135701,0.22706533960819306,0.05457476705983198,False
0.5995040534801017,0.026556064980901517,0.19728279627445972,0.04562783593945076,False
0.6003139175151645,0.008925098996999708,0.2676099308773179,0.04925590134089473,False
0.5997072276553336,0.051874694688701414,0.2977198876063525,0.04303273626358271,True
0.5993573570205324,0.08096159585562734,0.1793078352932278,0.08061129037734567,True
0.6004056845024233,0.03112059490495039,0.22018365441737692,0.04996005969367403,True
0.6009075571664135,0.024981099287453245,0.23894677353105037,0.06183171131768535,False
0.6004378745567809,0.003434431671751028,0.22848726108994363,0.037789994103856056,False
0.59952551221324,0.09413063773271546,0.2954763996554167,0.011849271070029168,False
0.6001779824322553,0.011338071645737375,0.21587376933884067,0.07872544244126162,True
0.600014242454725,0.03001011663574197,0.18569762039095294,0.053654166159853946,False
0.6004713673042342,0.0870401785354477,0.18227285911980184,0.045852692629285534,False
0.599645770992113,0.09434851012193204,0.10843291647800843,0.0721592313475946,False
0.5996563609776836,0.0507813418015595,0.29075592126885735,0.07705125726837968,False
0.5991273415305505,0.04385100168368957,0.20662058969027575,0.0459398529728665,False
0.5993985187600075,0.09514561475435451,0.20262650861652975,0.07022390852392882,True
0.6006509150908214,0.05230735624116846,0.11880160640313253,0.07371450091650107,False
0.6009927352383052,0.019514412549216077,0.16198233962759723,0.044970170846185625,False
0.6000759193905346,0.08183974921227236,0.20557885768651402,0.04856013016859432,False
0.5993056829765495,0.010180037935371995,0.2886948396549364,0.02710250470200634,True
0.600274992439029,0.040412240784064496,0.22319340033993418,0.03009261973745081,True
0.5990825207689159,0.08203926260005129,0.2202665202368125,0.06483252465395747,True
0.5999047464910658,0.09080361980503163,0.14784130492092085,0.07407517552914139,True
0.6004911618433382,0.028717263697266595,0.15518359648067534,0.05646127586825474,False
0.6002303928566733,0.006142333710745503,0.24680375924956316,0.0957882908623977,False
0.6006399257077693,0.01916517162547259,0.21358659775790295,0.04605282946174281,True
0.6005448920883819,0.0982655016548501,0.26216358653036,0.06137351766824505,True
0.6005656656165165,0.07447920836304583,0.17491166703434996,0.08001133733977808,False
0.5994905426607219,0.09442489690752028,0.14566433631797496,0.08814103501468235,True
0.6001567675932142,0.038142483140080494,0.21376819042332323,0.017521457081508346,True
0.599685580073384,0.05732039053517177,0.25687326388195064,0.07339066640016986,False
0.5996240935453871,0.02794301129462287,0.2801018748649273,0.019956764269899317,False
0.6008625463609979,0.07910734562635927,0.19130745392164303,0.07851517143225786,True
0.5991638410018679,0.08391690587228237,0.2161934714701349,0.056883783646223214,True
0.6006272436351145,0.045716926916578256,0.13047946054137535,0.02548620139974638,True
