gamma,f,p_depolarizing,p_readout_error,eavesdropper
0.6001104507899219,0.019390143818541906,0.2969049551941047,0.02993647683975277,False
0.6003232470783098,0.013748664689797591,0.29249865467557007,0.05759463688363297,True
0.6006576046325154,0.08555240517417,0.17923042300426875,0.066486998570404,False
0.6005049352069505,0.021205901433761686,0.21366921945991582,0.02082139115336934,True
0.6004270053340447,0.08331504852677565,0.21423455605813635,0.06468262948497255,True
0.599535722466506,0.0999261410800043,0.11371786368994921,0.03022622253365065,False
0.6000687393190787,0.07362795746935338,0.10259406774645036,0.050962710421931685,False
0.599400932586308,0.05550171458479404,0.20192009808113598,0.024283920154966207,True
0.5990818264985274,0.07380211717968517,0.12512693494499158,0.03887039062817252,True
0.5999041635145825,0.06929365960288565,0.2038566323463023,0.07721838717465943,False
0.5993261578608564,0.09897939912584354,0.19326951465822273,0.021580747869285766,False
0.6009769621302778,0.07886663498227918,0.2814846312557392,0.05126786808352085,True
0.6006158301782487,0.045651609545486936,0.18996711760716445,0.057929961006384874,True
0.6008155742991418,0.07602416600462981,0.14379077521348332,0.09784788362957751,True
0.5996275617974082,0.060252077871494364,0.11613370932232579,0.08503149800687318,True
0.599152111950187,0.047628938506479354,0.12598648680885682,0.07666921973880787,True
0.6001826152274717,0.023668632156439218,0.20604165864748572,0.07563931125377286,False
0.6003077107374512,0.05137609899709288,0.12782356738887202,0.07585332607614169,True
0.6000964658337036,0.023174581417252583,0.1777871844545197,0.01702448180893571,False
0.6005811522009094,0.038510246589282315,0.20168638382116302,0.034396788064714245,False
0.59902722549917,0.06780369770948037,0.2942703606761941,0.07523117508352564,True
0.5992296702195526,0.0312648827650499,0.261068896506356,0.052379351909299196,False
0.6008758938654927,0.09081409188199062,0.12629297968157208,0.0509399454078845,True
0.5995783170202623,0.011489505907877381,0.28341985478206067,0.06478842201601763,False
0.6003312493335625,0.03801735789003502,0.2218245709005574,0.09014637492253609,False
0.6006633947473182,0.015501540824764345,0.21588329694145272,0.021114554773584898,False
