gamma,f,p_depolarizing,p_readout_error,eavesdropper
0.5995736301765527,0.00419667931583508,0.23607492846158123,0.0660126799450596,False
0.5996125016663155,0.011244216685049449,0.11178586033347591,0.07376873179810443,False
0.5995702942360156,0.07894111618282491,0.13246242760133697,0.02936477737127261,True
0.6008765220351946,0.08062077403464117,0.22418080682194558,0.06082720748745492,True
0.6003854819076921,0.029777635367020133,0.18283582997397282,0.07368417994575635,False
0.5999262533148543,0.019864785998758683,0.2990468689247372,0.09976483150496593,False
0.5996632889668074,0.009434992725654703,0.20965474277404889,0.057305078699338464,False
0.5998060250477664,0.09155776757326942,0.17318335328805567,0.08624635660559608,False
0.6003765433018381,0.07469061548207818,0.1857223835450445,0.06996213471456854,False
0.6002345516282925,0.0951145235667608,0.12428681901791039,0.08594337691111181,True
0.5991244694694127,0.035963949927762466,0.1970394090873408,0.08278745638592364,True
0.6005206116598343,0.08903148161377025,0.1043491157450282,0.04728194571987303,False
0.6001623344257935,0.09144989809034838,0.12520643258662542,0.05143293597371264,True
0.6001336077561942,0.024360967522299267,0.1327043404295715,0.0426151195945193,True
0.5993670407040036,0.04776606467114085,0.10328788842397262,0.037732184508573165,True
0.6004419336483204,0.013083974754245237,0.18347056900898942,0.07460323442264952,True
0.600060172689899,0.0977726725814329,0.21259175961725962,0.09538217277323204,True
0.5993486406362408,0.05786208463435276,0.1409365613963836,0.0295533734535895,False
0.6006442582504625,0.07092518344801002,0.24966896832060176,0.08117320257667858,True
0.5994797030591938,0.09265815323224827,0.2820586748541122,0.07510056480960246,True
0.5995179511073132,0.06582019153262657,0.2602491425986543,0.08059280523117614,True
0.5998383079801138,0.027531008522359533,0.14340806485278645,0.03654635499886501,True
0.5995572514076886,0.0627144087717432,0.26115511879632114,0.012296804924147642,False
0.6002065947421924,0.05283771903431832,0.1885770957454416,0.04148019636954722,True
0.5995938623784881,0.0897030740350952,0.10246943662874484,0.0896936825507741,False
0.6002779874078883,0.043637517414209175,0.25773327235121246,0.0850469772432809,False
0.600913879145949,0.04991881986146564,0.10770482844402576,0.06485188348526515,True
0.5999605324581673,0.098990668649783,0.11979890424322134,0.07318362850358712,True
0.5996771792113076,0.00803981833522924,0.269367004456851,0.06773542171581041,False
0.600280891645802,0.03647402709053909,0.2840728587508118,0.08515815709033171,False
0.5995141399656435,0.08984495494005118,0.10833409781790711,0.08891622378151236,True
0.6003935370577872,0.054389268112814304,0.256444457737396,0.0782746875801644,True
0.6008640780933596,0.07649737784057983,0.16202475778998565,0.08363024246582502,False
0.5998082609824625,0.008730231391596923,0.2440461701441705,0.0754870613775463,False
0.5991535760331762,0.0051304702528532625,0.11904362877419586,0.09522119199796819,True
0.5999938097181068,0.06049608628819519,0.10987958473012546,0.020295750971701942,True
0.5992624773479247,0.05053471571545964,0.16135314333214137,0.03589197574255777,False
0.6003509961334116,0.03344073376500845,0.14316959029961956,0.046116318336867614,True
0.6002462795139075,0.001982981462137383,0.26808137296896173,0.04288917566061021,True
0.5997764457540529,0.010184561056435913,0.27631587861169654,0.053968896910039456,False
0.5998373276394477,0.03062397526584287,0.28372972454377354,0.03945933922170964,False
0.5995991845450878,0.08566090968932336,0.29499059133136285,0.027378727654518972,True
0.5999321366071223,0.08750149278189438,0.23528805455251878,0.07045560717136787,False
0.5995255924659446,0.07320706248544158,0.1819864185927152,0.08002615972485765,True
0.6009528671666686,0.031208586399242604,0.10919798215710441,0.038380696484765935,False
0.5992825270992366,0.034485404942252045,0.23995326519194837,0.05543477081258413,False
0.6006778013262225,0.04368122237425017,0.2984092119359578,0.0791057069769571,True
0.6005465051444623,0.07717258468715711,0.21262271803937538,0.06309610803487305,True
0.6007173494438948,0.02300720037764989,0.16402647159326744,0.02297922890011357,True
0.599105161258414,0.07335976732396922,0.22047762296327555,0.015555016823200651,True
0.6008030359345098,0.015954978575001003,0.2999463046321395,0.0961041305807691,True
0.5993881417639174,0.008681082582545777,0.28947167494194886,0.060482578399035744,False
0.5992912933441491,0.03715364457659279,0.15173948290733458,0.04625332575787849,True
0.6000184202937269,0.0031721939539243672,0.13501495251454473,0.044167822757525926,False
0.5990435475619027,0.022480726405433735,0.25829564268111316,0.08187184881689669,True
0.6005176337521333,0.0619017742242671,0.19692835582721194,0.016491653259606442,True
0.6007149651726752,0.014795845198366853,0.11122936739418861,0.07806941251737586,False
0.5993040510960593,0.08971220764994232,0.11602410143525418,0.033786111154099296,False
0.5999298214847548,0.028718475091936,0.19609267719952267,0.06725501213897205,False
0.5995437361342272,0.015543465835834682,0.21123126363418887,0.07710638935359387,False
0.6002565834513616,0.007103116216734042,0.2050766999651814,0.07354830080737548,True
0.6004261271674748,0.013461122234444386,0.18757510312153045,0.096487801520804,False
0.6004761367077079,0.05664201971353837,0.11424120309528146,0.0457625030612594,True
0.5997527470449389,0.047967985999421765,0.19049760203274943,0.02736621972538475,False
0.6003678175068993,0.02882569722427083,0.21659420772635396,0.034408570380650545,False
0.5996076106220821,0.05913660919856737,0.12680498561730896,0.09720469113758227,True
0.5992181949464624,0.038307224303153746,0.21843207999955339,0.02113445404721359,True
0.6009034730126538,0.009107606016730486,0.10505589987364153,0.06455659403462062,False
0.6008169199107928,0.09102574703664752,0.17603501414910852,0.037996476682654594,True
0.6009848693779758,0.06752868270473354,0.23942638645023137,0.029187947809317008,False
0.6000898766392929,0.07802001549115889,0.23701923156761578,0.04339637572100749,True
0.599751855862042,0.021451667455576102,0.15210319203839126,0.05463796060840206,True
0.5998854826130009,0.07000725200655361,0.21683117361964327,0.025368138528192023,False
0.6001005540705965,0.018249262777220655,0.11304741321718981,0.0912506420475423,False
0.600450032768282,0.07439435808850178,0.21574431094207142,0.09429691268296553,True
0.6002863568049673,0.08268672751048427,0.18039430205176996,0.012383102281378526,True
0.5995964519758026,0.03616014624961603,0.24524262704262853,0.016579687335339724,True
0.5990400006854887,0.03638450097155321,0.1683403234138427,0.06375731988998651,True
0.6007870822242964,0.09677805013457905,0.2700328545705514,0.031017112779685947,False
0.6009411361322584,0.036620689142131714,0.1702220895546716,0.054671263257444945,True
0.5992252244406,0.05359784998640002,0.2560973117710104,0.0995753372160166,False
0.5990295731015552,0.01719310309723077,0.19897782339253345,0.09883928646997986,True
0.6005235416034003,0.024549674582162156,0.1757507428776685,0.060288615148213195,False
0.6000472248652069,0.08685968659441021,0.1436757607613281,0.07955125947569823,False
0.5997035610704143,0.06425099952136569,0.252398174091662,0.09336067163824913,False
0.599083878390766,0.03257692481645139,0.21822564797909738,0.015165831845194072,True
0.600882598427972,0.06447727659293516,0.17444192730162286,0.06908287268572998,False
0.6006428622722926,0.07020627823225382,0.11581434805933727,0.013863314287070758,True
0.599197996927647,0.03703605115877786,0.16345321689601244,0.02949515443769092,True
0.5994182893047987,0.06621650346773719,0.16671049663040033,0.0900912802711957,False
0.5996755795026572,0.05584206822586073,0.1910727935406551,0.010040330811595537,False
0.5997903148686544,0.04728200642404748,0.2431362958853508,0.09658585204352313,False
0.6001186082334354,0.03161526674578806,0.29136662442802097,0.012945021093813826,False
0.5990308562845631,0.04048265142260888,0.20857325112444183,0.09300990668374692,False
0.5998292719369268,0.05042307793840426,0.2819514986166652,0.0863490182660824,True
0.600853072541775,0.021890598462501916,0.1999188046725916,0.03602359948250567,False
0.5997734867484749,0.05972030770837868,0.17683721844305564,0.029269233546748548,True
0.5990210323606033,0.016109258479519568,0.19269720087057013,0.05346605254373143,False
0.5997972190440967,0.05876956262722577,0.14025853648408432,0.090338156261105,True
0.6006663673885005,0.0055723633869470615,0.24431487740315766,0.06386871895709874,True
0.600413310997557,0.00788376467726104,0.23543065323532664,0.08074213453586804,False
0.599489539972383,0.07239886587746834,0.2556539716029331,0.0744630327212842,True
0.600364405628928,0.022369158086318057,0.2636829842681211,0.011441873049797836,True
0.6004383335228983,0.058560091937472546,0.1166020565130761,0.07736604116066198,False
0.5990961985371759,0.038345764737357575,0.17678881057157314,0.04389921595131372,True
0.5990131605635607,0.08894291607085608,0.23054416189967655,0.025183091198059955,True
0.5991643969830871,0.09997890804347746,0.22003436836146273,0.09461971624248904,False
0.6004209225362163,0.0715706483469259,0.1565486657411167,0.010144875234455586,True
0.6009252562245734,0.06506498604799374,0.2971376126318063,0.08751010018477881,True
0.5991878763612627,0.05753224758256811,0.17166095322008906,0.048734892636768064,True
0.6005985164304777,0.00985518841622179,0.23463168459281442,0.06571352867325958,True
0.600220623252095,0.02256315939067647,0.14792556314666044,0.06690391101506128,True
0.6000810888900064,0.05926713732856582,0.13673440057177552,0.09182219983358049,False
0.600808831549402,0.07539423929358113,0.18505418887486552,0.021908544943408124,True
0.5991306194399567,0.009221685033056943,0.1356539708528245,0.06400627742486226,True
0.5994758317789792,0.08004877084757242,0.18663056620617896,0.09931330484238984,False
0.600674567391904,0.08086407593580079,0.13657201972412952,0.092520941754158,False
0.600097771887305,0.04418604735031289,0.27519099590223,0.08176641132548222,True
0.6004967192030409,0.0038187752602932847,0.1975405741493095,0.07201004288999911,True
0.5993306858869623,0.012605504171387876,0.11762769921407817,0.04313562661547183,False
0.6000132424876125,0.09348526478738403,0.2397089989050819,0.057094331740066125,True
0.6005348643599333,0.038041763613568556,0.21927939604925367,0.06789439421923611,False
0.5994375034692924,0.0048076562180764115,0.23685342545014432,0.046857647614871524,True
0.6008997742744719,0.06825885972054058,0.1763292877482226,0.01402138540391153,True
0.5995377220397081,0.0535110862683177,0.13479034196714973,0.07668104449637034,True
0.6003620244531761,0.05183335211635854,0.22930898297983915,0.03260886925924542,False
0.5999318979918831,0.020115191101178063,0.1316715315484387,0.03173952901618252,True
0.5997221864770825,0.045769207110519954,0.23010808314481956,0.0637065583552602,True
0.6000225103251348,0.0571761918047272,0.21711409662825187,0.09551378496920886,False
0.5996866644525013,0.019444466553089096,0.15933094200984005,0.015728606676697506,False
0.5998485231201591,0.05801048237727738,0.27598617196270303,0.0977121561269265,False
0.6004243649892264,0.08449183745290266,0.13490553013704087,0.07880987998857318,True
0.5993277236348493,0.06732068811192775,0.23403797519952665,0.09048802895342913,True
0.5998320315135992,0.07057403289901575,0.29744173555081693,0.0350555969852607,True
0.5991575842095014,0.0026449764707813786,0.1889438148725149,0.053149295029267,False
0.600134759179892,0.07818479791839573,0.2079146644205391,0.06424035165989908,False
0.5992939055517954,0.05162922291318643,0.11295634622988555,0.07993441552417264,False
0.6009570950643253,0.056264217292015334,0.1782172270153109,0.08537468091677121,False
0.599103367701868,0.01220986465946015,0.2888663521076564,0.0396627734003829,True
0.6006906038507271,0.00402755057270902,0.22269543706980438,0.023196401329685624,False
0.5994942408595375,0.037309989880684624,0.2139013242636032,0.022399361740222695,False
0.6003880656148125,0.08859088768485694,0.22186075571297065,0.039082572818318714,False
0.5996221013099232,0.07111940758353465,0.1088953398039878,0.012535591866199468,False
0.6005106771438243,0.036835046595022305,0.1741452186038454,0.06005999930075513,False
