gamma,f,p_depolarizing,p_readout_error,eavesdropper
0.5992001665116848,0.0882278123199042,0.2009722468149908,0.048942161343134734,False
0.6004416498108409,0.02674033381420085,0.20018649593304397,0.07109646569340625,True
0.5993128414049078,0.06929262961753839,0.20077950127365593,0.021886489344161476,False
0.6007618390039886,0.05337803154635283,0.20063597082419382,0.03495294377503249,True
0.6002616777177822,0.08896870423494344,0.1997423802022682,0.026483379673769097,True
0.6004088436648705,0.061673639748240645,0.20073288272947018,0.030004836188040077,False
0.6003253747098357,0.05825869268545659,0.20017584799090726,0.01912488018198994,False
0.5999266629990733,0.08574222970270563,0.20043621213262044,0.08355869210249785,True
0.60058157355086,0.02952364598545892,0.20054875809435138,0.08369777471198032,False
0.6009744218032209,0.011066530601022258,0.19912192549435956,0.09999298712909112,False
0.6004629658478148,0.04473560188493103,0.20009730479004173,0.050233934223815085,False
0.5991068547510727,0.053870815836537946,0.20035469566350553,0.014870566933834671,False
0.6001800332734323,0.061100042971857116,0.19910670889395463,0.02814322013916897,False
0.6000768945943685,0.03855788483509749,0.1991878432578711,0.0911762604649205,True
0.6000038649459986,0.06620245194095543,0.19909992080294847,0.07533049862196307,False
0.5998149774523547,0.005902137342152113,0.2006004632396744,0.01606240711637644,False
0.6001798394055957,0.06880791919307876,0.20026053300554092,0.020389422480323022,False
0.599373173469287,0.03085923112030419,0.1998750991440999,0.029754113291758616,True
0.5994450521994588,0.0493877034265407,0.20014984340356312,0.09624749415713249,False
0.6006419554888597,0.04519673974107873,0.19972228086612362,0.09024222587200342,False
0.6002911589784758,0.02973482664944888,0.1997595444804405,0.06149524913926097,True
0.5993561763619335,0.010399639057095362,0.1996601449598696,0.032501715871681935,False
0.6006799218936754,0.07110909588667494,0.199320682617575,0.09247974571148943,True
0.5995685542487582,0.04797062016715091,0.19980113668641503,0.04442919991575847,True
0.6001534566143544,0.07380086659255852,0.1998825760562972,0.05050742606139572,True
0.599455820044821,0.05765002339807159,0.2002907281795479,0.04340625155149479,False
0.599430521094324,0.08644426210763005,0.19973078520837953,0.07912229071036052,False
0.6002167483326953,0.027960123018401405,0.20000146172365993,0.028454955785600894,True
0.6007087140360163,0.08997650648985643,0.200448439416279,0.05557535865819179,True
0.600050217828942,0.03306932174491447,0.20003235577635142,0.04262574243702377,False
0.6003066562320695,0.06524100379499086,0.19917829042850976,0.07031627972411164,True
0.599882141517358,0.05255160009451515,0.20051644312279518,0.06886233069058588,False
0.5992159597090136,0.002610641678505014,0.1999572350573293,0.01050109551726928,False
0.599156966152544,0.00733507108040994,0.20064398862240224,0.03642380081201489,False
0.6008230715226611,0.0439744885168347,0.1994477201785322,0.05928563034097652,True
0.5993036218049228,0.05845216034282344,0.19925650391762031,0.045298112574295245,True
0.6004073670336458,0.06553577819022886,0.20097894658985305,0.0158134025987573,False
0.5997421913209281,0.05591837451931657,0.19907678067283138,0.01435886144416151,True
0.6008332424376007,0.06224758586760496,0.2005637089152402,0.02515183448921606,True
0.5998077875762777,0.02608380205733857,0.20004154185242104,0.04647091996482119,True
0.5994704878878071,0.05396874446664611,0.199340780727244,0.015453911139139371,True
0.5998235659294329,0.039269659264292274,0.1994078742279726,0.038494445717875025,True
0.6007275660949777,0.054272657075347924,0.1995363632173097,0.08683992870758721,False
0.6009941232906221,0.03835621420580167,0.19912506102454428,0.09587896857233441,False
0.5995939741802709,0.005303113443083272,0.19952887482111945,0.07543469034457265,True
0.5998624981899766,0.09338118329966971,0.19905330957132655,0.09300381893505963,True
0.5990813261030956,0.06895909825352206,0.1998486687077272,0.0883754598006884,True
0.6008529454509179,0.0467297162445796,0.1993368414118592,0.01933559463232131,False
0.6002561861352962,0.015586206068006633,0.20065224246380203,0.06956606274062399,True
0.6007895726075071,0.08063237946232461,0.19983936787086445,0.040219353203248924,True
0.6008146336570405,0.09605137900513812,0.20078508186838928,0.029973897265538715,True
0.6002222243669983,0.04384310350590086,0.19981122936696122,0.05423028851816748,False
0.5995624828023894,0.06391184331834747,0.1997903681521252,0.07396687870580476,False
0.5993400933706352,0.08859460571715433,0.20057921536241374,0.06999790351679586,True
0.5998050782176495,0.048105932816663845,0.19963274064069392,0.08924916918233584,True
0.5998710475358711,0.07580993783271461,0.20046860211303225,0.024567147397260923,False
0.599473632140406,0.09382527428967016,0.19960990097947756,0.06878443405257166,True
